NIS;CATEGORIA;TIPO;RUBRO;DENOMINACION;PROVINCIA;PARTIDO;LOCALIDAD;CALLE;NUMERO;TITULAR;DDN;TELEFONO1;FAX;AREA;ZONA;NIS DEPENDENCIA;NOMBRE DEPENDENCIA;REGION;CATEGORIA DE SUCURSAL;EN RED;LIQUIDACION;EXENTO;DIVISION;SOCIEDAD;ALMACEN;CENTRO DE BENEFICIO;OFICINA DE CARGA DE CCT/ADMIN;CENTRO DE COSTO COMERCIAL;CENTRO DE COSTO COMERCIAL CORPORATIVO;CENTRO DE COSTO ELECTORAL;CENTRO DE COSTO GESTION DE RED;CENTRO DE COSTO OPERACIONES;CENTRO DE COSTO OPERATIVO;CENTRO DE COSTO RRHH;CENTRO DE COSTO SEGURIDAD;CENTRO DE COSTO ADMINISTRCION;CENTRO DE COSTO ADMISION;CENTRO DE COSTO CTP;CENTRO DE COSTO CTT;CENTRO DE COSTO TRANSPORTE;CENTRO DE COSTO LOGISTICA;Punto de Venta AUTO/AUTO;Punto de Venta CUENTA CORRIENTE;Punto de Venta MANUAL;Punto de Venta MANUAL/AUTO;Punto de Venta PLANTA MONTE GRANDE;Punto de Venta VIRTUAL;Punto de venta AUTO/AUTO;Punto de venta TERMINAL CARGA SAP;PAQAR_ADMISION;PAQAR_ENTREGA
X0470 ;SUCURSAL                      ;NO AUTOMATIZADA;SIN RUBRO ( SUCURSALES );VICUÑA MACKENNA;CORDOBA             ;RIO CUARTO                    ;VICUÑA MACKENNA;YDE CARLOS S                                                                                ;630;FERNANDEZ, JORGE ADRIAN;3583;420088;;CENTRO - NEA                  ;ZONA 2;;;CENTRO - NEA                  ;B;SI;NO;NO;K381;COAR;K381;9044380381;;71004381;;;;;;;;;;;;;;;;2246;;;;;;X;X
X0472 ;AGENCIA                       ;NO AUTOMATIZADA;RUBRO 1;VILLA DEL DIQUE;CORDOBA             ;CALAMUCHITA                   ;VILLA DEL DIQUE;SANTIAGO DEL ESTERO                                                                         ;106;RAMIREZ, JULIO ERNESTO;3546;497223;;CENTRO - NEA                  ;ZONA 1;;;CENTRO - NEA                  ;B;SI;NO;NO;K386;COAR;K386;9044395386;;71004386;;;;;;;;;;;;;;;;2247;;;;;;X;X
X0474 ;AGENCIA                       ;NO AUTOMATIZADA;SIN RUBRO ( SUCURSALES );VILLA HUIDOBRO;CORDOBA             ;GENERAL ROCA                  ;VILLA HUIDOBRO;ESPINOSA MANUEL                                                                             ;300;ARNAUDO JOSE;2336;481199;;CENTRO - NEA                  ;ZONA 2;;;CENTRO - NEA                  ;B;SI;NO;NO;K390;COAR;K390;9044407390;;71004390;;;;;;;;;;;;;;;;2248;;;;;;X;X
X0476 ;SUCURSAL                      ;AUTOMATIZADA;SIN RUBRO ( SUCURSALES );VILLA MARÍA;CORDOBA             ;GENERAL SAN MARTIN            ;VILLA MARIA;CATAMARCA                                                                                   ;1190;SANTILLAN MARCO;353;"4532454;453-5511";;CENTRO - NEA                  ;ZONA 3;;;CENTRO - NEA                  ;B;SI;NO;NO;K391;COAR;K391;9044411391;;71004391;;;;;;;;;;;;;;2554;;;2375;;;;;X;X
X0478 ;AGENCIA                       ;NO AUTOMATIZADA;SIN RUBRO ( SUCURSALES );VILLA NUEVA;CORDOBA             ;GENERAL SAN MARTIN            ;VILLA NUEVA;JUAREZ MARCOS                                                                               ;760;AGUILERA CLAUDIO;353;4910036;;CENTRO - NEA                  ;ZONA 3;;;CENTRO - NEA                  ;B;NO;NO;NO;K393;COAR;K393;9044412393;;71004393;;;;;;;;;;;;;;;;2250;;;;;; ; 
X0480 ;AGENCIA                       ;NO AUTOMATIZADA;SIN RUBRO ( SUCURSALES );VILLA VALERIA;CORDOBA             ;GENERAL ROCA                  ;VILLA VALERIA;MANSILLA GENERAL LUCIO VICTORIO                                                             ;995;VILLEGAS  SERGIO;3583;497018;;CENTRO - NEA                  ;ZONA 2;;;CENTRO - NEA                  ;B;SI;NO;NO;K395;COAR;K395;9044424395;;71004395;;;;;;;;;;;;;;;;2251;;;;;;X;X
X0482 ;SUCURSAL                      ;NO AUTOMATIZADA;SIN RUBRO ( SUCURSALES );VILLA GRAL. BELGRANO;CORDOBA             ;CALAMUCHITA                   ;VILLA GENERAL BELGRANO;SAN MARTIN                                                                                  ;164;QUIROGA ALEJANDRO DANIEL E;3546;462051;;CENTRO - NEA                  ;ZONA 1;;;CENTRO - NEA                  ;B;SI;NO;NO;K389;COAR;K389;9044404389;;71004389;;;;;;;;;;;;;;;;2252;;;;;;X;X
X0484 ;AGENCIA                       ;NO AUTOMATIZADA;RUBRO 1;VILLA RUMIPAL;CORDOBA             ;CALAMUCHITA                   ;VILLA RUMIPAL;RIEMANN GUSTAVO                                                                             ;599;CID CINTIA PAOLA;3546;498219;;CENTRO - NEA                  ;ZONA 1;;;CENTRO - NEA                  ;B;SI;NO;NO;K394;COAR;K394;9044417394;;71004394;;;;;;;;;;;;;;;;2253;;;;;;X;X
X0486 ;AGENCIA                       ;NO AUTOMATIZADA;SIN RUBRO ( SUCURSALES );WENCESLAO ESCALANTE;CORDOBA             ;UNION                         ;WENCESLAO ESCALANTE;ITALIA                                                                                      ;847;Morley, Francisco Nicolas;3468;497430;;CENTRO - NEA                  ;ZONA 2;;;CENTRO - NEA                  ;B;SI;NO;NO;K401;COAR;K401;9044427401;;71004401;;;;;;;;;;;;;;;;2254;;;;;;X;X
X1016 ;AGENCIA                       ;NO AUTOMATIZADA;RUBRO 1;TRIBUNALES FEDERALES 1 CBA;CORDOBA             ;CAPITAL                       ;CORDOBA;ARENAL CONCEPCION                                                                           ;690;GALDO YANEL;351;4334622;486-6788;CENTRO - NEA                  ;ZONA 1;;;CENTRO - NEA                  ;B;NO;NO;NO;K106;COAR;K106;9044100106;;71004106;;;;;;;;;;;;;;;;2154;;;;;; ; 
X1048 ;ESTAFETA                      ;NO AUTOMATIZADA;RUBRO 1;BARRIO LAS VIOLETAS (N 36);CORDOBA             ;CAPITAL                       ;CORDOBA;LOCATELLI AVIADOR                                                                           ;1;ACOSTA SANDRA;351;NO POSEE;;CENTRO - NEA                  ;ZONA 1;X0003;CORDOBA 3                     ;CENTRO - NEA                  ;C;NO;;;K355;COAR;;9044100355;;71004355;;;;;;;;;;;;;;;;2119;;;;;; ; 
X1184 ;UNIDAD POSTAL                 ;UP;COMUNA;POTRERO DE GARAY COMUNA;CORDOBA             ;SANTA MARIA                   ;POTRERO DE GARAY;CENTRAL                                                                                     ;0;MARTINEZ GERARDO ARIEL;3547;488314;;CENTRO - NEA                  ;ZONA 1;X0027;ALTA GRACIA                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1216 ;UNIDAD POSTAL                 ;UP;COMUNA;VILLA CERRO AZUL COMUNA;CORDOBA             ;COLON                         ;VILLA CERRO AZUL;LIMA                                                                                        ;0;COMUNA CERRO AZUL  ANDRES OSCAR DATA;3525;493213;;CENTRO - NEA                  ;ZONA 1;X0026;AGUA DE ORO                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1224 ;UNIDAD POSTAL                 ;UP;COMUNA;VILLA LA BOLSA COMUNA;CORDOBA             ;SANTA MARIA                   ;VILLA LA BOLSA;SAN MARTIN GENERAL JOSE DE                                                                  ;0;VERÓNICA SUSANA DIEDRICH;3547;;;CENTRO - NEA                  ;ZONA 1;X0027;ALTA GRACIA                   ;CENTRO - NEA                  ;;  ;;;8K08;;;8014408808;;72004808;;;;;;;;;;;;;;;;;;;;;4228;X;X
X1234 ;UNIDAD POSTAL                 ;UP;COMUNA;LAS CALLES COMUNA;CORDOBA             ;SAN ALBERTO                   ;LAS CALLES;PUBLICA S N;;DEBORA CAMILA RAMIREZ;3544;56-9725;;CENTRO - NEA                  ;ZONA 1;X0122;MINA CLAVERO                  ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1236 ;UNIDAD POSTAL                 ;UP;COMUNA;LAS RABONAS COMUNA;CORDOBA             ;SAN ALBERTO                   ;LAS RABONAS;PUBLICA S N;;COMUNA LAS RABONAS;3544;49-9025;;CENTRO - NEA                  ;ZONA 1;X0122;MINA CLAVERO                  ;CENTRO - NEA                  ;;  ;;;K294;;;9044255294;;71004294;;;;;;;;;;;;;;;;;;;;;7366;X;X
X1240 ;UNIDAD POSTAL                 ;UP;COMUNA;TALA CAÑADA COMUNA;CORDOBA             ;POCHO                         ;TALA CAÑADA;S/N;;PAOLA DE LOS ANGELES MARTINEZ;3542;;;CENTRO - NEA                  ;ZONA 1;X0154;SALSACATE                     ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1262 ;UNIDAD POSTAL                 ;UP;COMUNA;PEDRO VIVAS COMUNA;CORDOBA             ;RIO PRIMERO                   ;KILOMETRO 658;19;0;ANDINO GILABERT DANIELA VERONICA;3574;49-9825;;CENTRO - NEA                  ;ZONA 1;X0150;RIO PRIMERO                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1294 ;UNIDAD POSTAL                 ;UP;UNIDAD POSTAL;LOS CEDROS COMUNA;CORDOBA             ;SANTA MARIA                   ;LOS CEDROS;LLORENS HECTOR                                                                              ;0;SPADONI SILVIA VIVIANA;3547;489905;;CENTRO - NEA                  ;ZONA 1;X0016;CORDOBA 16                    ;CENTRO - NEA                  ;;  ;;;K354;;;9044100354;;71004354;;;;;;;;;;;;;;;;;;;;;7030;X;X
X1356 ;AGENCIA                       ;NO AUTOMATIZADA;SIN RUBRO ( SUCURSALES );RIO CUARTO 3 UNIVERSIDAD;CORDOBA             ;RIO CUARTO                    ;RIO CUARTO;36;0;WENDEL MAURICIO;358;4676134;;CENTRO - NEA                  ;ZONA 2;;;CENTRO - NEA                  ;C;NO;NO;NO;K118;COAR;K118;9044304118;;71004118;;;;;;;;;;;;;;;;2258;;;;;; ; 
X1544 ;UNIDAD POSTAL                 ;UP;COMUNA;CAPILLA DE LOS REMEDIOS COMUNA;CORDOBA             ;RIO PRIMERO                   ;CAPILLA DE LOS REMEDIOS;SUQUIA                                                                                      ;100;COMUNA CAPILLA DE LOS REMEDIOS / MIRIAN GOMEZ;3574;49-6155;;CENTRO - NEA                  ;ZONA 1;X0130;MONTE CRISTO                  ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1560 ;UNIDAD POSTAL                 ;UP;COMUNA;CHURQUI CAÑADA COMUNA;CORDOBA             ;TULUMBA                       ;CHURQUI CAÑADA;PUBLICA S N;;COMUNA  JUAN ESTANISLAO MONTOYA;3522;422242;;CENTRO - NEA                  ;ZONA 1;X0166;SAN JOSE DE LA DORMIDA (AG. 54;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1562 ;AGENCIA                       ;NO AUTOMATIZADA;SIN RUBRO ( SUCURSALES );COLAZO;CORDOBA             ;RIO SEGUNDO                   ;COLAZO;JACINTA                                                                                     ;99;OCON PEREYRA, MATEO;3532;49-3396;;CENTRO - NEA                  ;ZONA 3;;;CENTRO - NEA                  ;A;NO;NO;;K177;COAR;K177;9040477177;;71004177;;;;;;;;;;;;;;;;2113;;;;;; ; 
X1574 ;AGENCIA                       ;NO AUTOMATIZADA;RUBRO 1;COLONIA TIROLESA;CORDOBA             ;COLON                         ;COLONIA TIROLESA;ILLIA ARTURO                                                                                ;16;OJEDA ADRIANA DEL CARMEN;351;4902397;;CENTRO - NEA                  ;ZONA 1;;;CENTRO - NEA                  ;C;NO;NO;NO;K142;COAR;K142;9040492142;;71004142;;;;;;;;;;;;;;;;2116;;;;;; ; 
X1658 ;UNIDAD POSTAL                 ;UP;COMUNA;LAS ARRIAS  COMUNA;CORDOBA             ;TULUMBA                       ;LAS ARRIAS;SAN MARTIN GENERAL JOSE DE                                                                  ;500;MEDINA JUAN DANIEL;3522;49-3051;;CENTRO - NEA                  ;ZONA 1;X0166;SAN JOSE DE LA DORMIDA (AG. 54;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1670 ;UNIDAD POSTAL                 ;UP;COMUNA;LOS POZOS COMUNA;CORDOBA             ;ISCHILIN                      ;LOS POZOS;PUBLICA S N;;COMUNA  ZAPATA, LUCAS JAVIER;3521;421299;;CENTRO - NEA                  ;ZONA 1;X0066;DEAN FUNES                    ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1724 ;ESTAFETA                      ;NO AUTOMATIZADA;RUBRO 1;SIMBOLAR;CORDOBA             ;TOTORAL                       ;SIMBOLAR;PUBLICA S N;;Zambrano,Martha Alicia;3524;NO POSEE;;CENTRO - NEA                  ;ZONA 1;X0166;SAN JOSE DE LA DORMIDA (AG. 54;CENTRO - NEA                  ;C;NO;;;K191;COAR;;9044112191;;71004191;;;;;;;;;;;;;;;;2142;;;;;; ; 
X1875 ;UNIDAD POSTAL                 ;UP;COMUNA;FALDA DEL CARMEN COMUNA;CORDOBA             ;SANTA MARIA                   ;FALDA DEL CARMEN;FALDA DEL CARMEN;;RUBEN EDUARDO LIENDO;3547;489517;;CENTRO - NEA                  ;ZONA 1;X0027;ALTA GRACIA                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X1895 ;UNIDAD POSTAL                 ;UP;PUNTO CORREO COMERCIAL;MI GRANJA  MUNICIPALIDAD;CORDOBA             ;COLON                         ;MI GRANJA;VILLAFAÑE DEL VISO                                                                          ;1;CLAUDIA INES ACOSTA;351;4917550;;CENTRO - NEA                  ;ZONA 1;X0130;MONTE CRISTO                  ;CENTRO - NEA                  ;;  ;;;K123;;;9044258123;;71004123;;;;;;;;;;;;;;;;;;;;;7432;X;X
X1961 ;UNIDAD POSTAL                 ;UP;MUNICIPALIDAD;COLONIA ALMADA MUNICIPALIDAD;CORDOBA             ;TERCERO ARRIBA                ;COLONIA ALMADA;ALMADA TRISTAN                                                                              ;229;MUNICIPALIDAD JOSE MARIA PERALTA;3531;494045;;CENTRO - NEA                  ;ZONA 3;X0468;VILLA ASCASUBI                ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X2027 ;UNIDAD POSTAL                 ;UP;COMUNA;LA PAMPA COMUNA;CORDOBA             ;TOTORAL                       ;LA PAMPA;LA PAMPA;;COMUNA LA PAMPA  DANIEL ALEJANDRO FUNES;3525;492100;;CENTRO - NEA                  ;ZONA 1;X0054;COLONIA CAROYA                ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X2028 ;UNIDAD POSTAL                 ;UP;COMUNA;LAS PALMAS COMUNA;CORDOBA             ;POCHO                         ;LAS PALMAS;PUBLICA S/N;;TEJEDA ANTONIO DIEGO;3542;;;CENTRO - NEA                  ;ZONA 1;X0062;CRUZ DEL EJE                  ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X2029 ;UNIDAD POSTAL                 ;UP;COMUNA;LA PLAYA COMUNA;CORDOBA             ;MINAS                         ;LA PLAYA;LA PLAYA;;DIAZ RICARDO MIGUEL;3542;471001;;CENTRO - NEA                  ;ZONA 1;X0062;CRUZ DEL EJE                  ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X2032 ;UNIDAD POSTAL                 ;UP;COMUNA;SAN GERONIMO COMUNA;CORDOBA             ;POCHO                         ;SAN GERONIMO;RUTA PROV 28;;EVANGELINA MERCEDES ABREGU;3542;;;CENTRO - NEA                  ;ZONA 1;X0154;SALSACATE                     ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X2062 ;UNIDAD POSTAL                 ;UP;MUNICIPALIDAD;COLONIA MARINA  MUNICIPALIDAD;CORDOBA             ;SAN JUSTO                     ;COLONIA MARINA;25 DE MAYO                                                                                  ;112;GERARDO JOSE CERUTTI;3564;49-4037;;CENTRO - NEA                  ;ZONA 1;X0070;DEVOTO                        ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X2081 ;UNIDAD POSTAL                 ;UP;COMUNA;GUASAPAMPA COMUNA;CORDOBA             ;MINAS                         ;GUASAPAMPA;GUASAPAMPA;;ARIEL ANTONIO TAPIA;3542;48-1258;;CENTRO - NEA                  ;ZONA 1;X0062;CRUZ DEL EJE                  ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X2082 ;UNIDAD POSTAL                 ;UP;COMUNA;BAÑADO DE SOTO COMUNA;CORDOBA             ;CRUZ DEL EJE                  ;BAÑADO DE SOTO;BAÑADO DE SOTO;;FABRICIO ANTONIO RUIZ;3549;48-7719;;CENTRO - NEA                  ;ZONA 1;X0200;VILLA DE SOTO                 ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X3064 ;UNIDAD POSTAL                 ;UP;COMUNA;LA SERRANITA COMUNA;CORDOBA             ;SANTA MARIA                   ;LA SERRANITA;ROCA PRESIDENTE GENERAL JULIO ARGENTINO                                                     ;0;CARLOS MARTIN GUZMAN CARDOZO;3547;;;CENTRO - NEA                  ;ZONA 1;X0027;ALTA GRACIA                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X3071 ;UNIDAD POSTAL                 ;UP;PUNTO CORREO COMERCIAL;PIQUILLIN MUNICIPALIDAD;CORDOBA             ;RIO PRIMERO                   ;PIQUILLIN;SAN MARTIN GENERAL JOSE DE                                                                  ;201;MORENO AUGUSTO DAVID;3574;;;CENTRO - NEA                  ;ZONA 1;X0130;MONTE CRISTO                  ;CENTRO - NEA                  ;;  ;;;K123;;;9044258123;;71004123;;;;;;;;;;;;;;;;;;;;;8440;X;X
X3079 ;UNIDAD POSTAL                 ;UP;COMUNA;SAN CLEMENTE  COMUNA;CORDOBA             ;SANTA MARIA                   ;SAN CLEMENTE;S271                                                                                        ;0;COMUNA DE SAN CLEMENTE;3547;488804;;CENTRO - NEA                  ;ZONA 1;X0027;ALTA GRACIA                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X3086 ;UNIDAD POSTAL                 ;UP;MUNICIPALIDAD;TULUMBA MUNICIPALIDAD;CORDOBA             ;TULUMBA                       ;VILLA TULUMBA;PUBLICA                                                                                     ;0;MUNICIPALIDAD  MANUEL EDUARDO PALOMEQUE;3521;49-6020;;CENTRO - NEA                  ;ZONA 1;X0066;DEAN FUNES                    ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X3089 ;UNIDAD POSTAL                 ;UP;COMUNA;VILLA CIUDAD DE AMERICA COMUNA;CORDOBA             ;SANTA MARIA                   ;VILLA CIUDAD DE AMERICA;5;0;JOSE OSVALDO MURUA;3547;48-9103;;CENTRO - NEA                  ;ZONA 1;X0027;ALTA GRACIA                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X3093 ;UNIDAD POSTAL                 ;UP;COMUNA;VILLA DEL PRADO COMUNA;CORDOBA             ;SANTA MARIA                   ;VILLA DEL PRADO;IRUSTA LUCIA                                                                                ;0;JOSE EDUARDO LUDUEÑA;3547;62-8325;;CENTRO - NEA                  ;ZONA 1;X0027;ALTA GRACIA                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X3096 ;UNIDAD POSTAL                 ;UP;MUNICIPALIDAD;VILLA FONTANA MUNICIPALIDAD;CORDOBA             ;RIO PRIMERO                   ;VILLA FONTANA;SAAVEDRA GENERAL CORNELIO DE                                                                ;456;BIAGIOLO VICTOR ABEL;3575;49-4022;;CENTRO - NEA                  ;ZONA 1;X0104;LA PUERTA                     ;CENTRO - NEA                  ;;  ;;;9K63;;;8014306963;;72004963;;;;;;;;;;;;;;;;;;;;;3793;X;X
X3113 ;UNIDAD POSTAL                 ;UP;COMUNA;LUYABA COMUNA;CORDOBA             ;SAN JAVIER                    ;LUYABA;1;0;COMUNA DE LUYABA;3544;49-7717;;CENTRO - NEA                  ;ZONA 1;X0210;VILLA DOLORES                 ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X3174 ;UNIDAD POSTAL                 ;UP;MUNICIPALIDAD;SEBASTIAN EL CANO MUNICIP;CORDOBA             ;RIO SECO                      ;SEBASTIAN ELCANO;ROCA PRESIDENTE GENERAL JULIO ARGENTINO                                                     ;475;LERDA LUCAS RENE;3522;45-1065;;CENTRO - NEA                  ;ZONA 1;X0198;VILLA MARIA DEL RIO SECO      ;CENTRO - NEA                  ;;  ;;;9K99;;;8014352999;;72004999;;;;;;;;;;;;;;;;;;;;;4082;X;X
X3194 ;UNIDAD POSTAL                 ;UP;COMUNA;TUCLAME COMUNA;CORDOBA             ;CRUZ DEL EJE                  ;TUCLAME;38;0;GRACIELA DEL VALLE GONZALEZ;3449;495022;;CENTRO - NEA                  ;ZONA 1;X0180;SERREZUELA                    ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X3201 ;UNIDAD POSTAL                 ;UP;COMUNA;VILLA PARQUE SANTA ANA COMUNA;CORDOBA             ;SANTA MARIA                   ;VILLA PARQUE SANTA ANA;1;100;SERGIO EDUARDO CERDA;3547;44-9515;;CENTRO - NEA                  ;ZONA 1;X0027;ALTA GRACIA                   ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X5427 ;UNIDAD POSTAL                 ;UP;CENTRO COMERCIAL;SANTA ROSA DE CALAMUCHITA CCI;CORDOBA             ;CALAMUCHITA                   ;SANTA ROSA DE CALAMUCHITA;ENTRE RIOS                                                                                  ;25;HORACIO EMMANUEL ROSSI;3546;42-1814;;CENTRO - NEA                  ;ZONA 1;X0460;STA. R. DE CALAMUCHITA        ;CENTRO - NEA                  ;;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ; 
X5428 ;UNIDAD POSTAL                 ;UP;MUNICIPALIDAD;YACANTO MUNICIPALIDAD;CORDOBA             ;CALAMUCHITA                   ;VILLA YACANTO;MARRERO JOSE                                                                                ;220;MUSUMECI OSCAR ALFREDO;3546;420687;;CENTRO - NEA                  ;ZONA 1;X0460;STA. R. DE CALAMUCHITA        ;CENTRO - NEA                  ;;  ;;;K347;;;9044346347;;71004347;;;;;;;;;;;;;;;;;;;;;4315;X;X
